id,X,Y
"13688",20.6394420000,3.0749970000
"13689",21.1394420000,3.0749970000
"13690",21.6394420000,3.0749970000
"13691",22.1394420000,3.0749970000
"13692",22.6394420000,3.0749970000
"13693",23.1394420000,3.0749970000
"13694",23.6394420000,3.0749970000
"13695",24.1394420000,3.0749970000
"13696",24.6394420000,3.0749970000
"13697",25.1394420000,3.0749970000
"13698",25.6394420000,3.0749970000
"13699",26.1394420000,3.0749970000
"13700",26.6394420000,3.0749970000
"13701",27.1394420000,3.0749970000
"13702",27.6394420000,3.0749970000
"13703",28.1394420000,3.0749970000
"13704",28.6394420000,3.0749970000
"13705",29.1394420000,3.0749970000
"13706",29.6394420000,3.0749970000
"13707",30.1394420000,3.0749970000
"13708",30.6394420000,3.0749970000
"13709",31.1394420000,3.0749970000
"13710",31.6394420000,3.0749970000
"13711",32.1394420000,3.0749970000
"13712",32.6394420000,3.0749970000
"13713",33.1394420000,3.0749970000
"13714",33.6394420000,3.0749970000
"13715",34.1394420000,3.0749970000
"13716",34.6394420000,3.0749970000
"13717",35.1394420000,3.0749970000
"13718",35.6394420000,3.0749970000
"13719",36.1394420000,3.0749970000
"13720",36.6394420000,3.0749970000
"13721",37.1394420000,3.0749970000
"13722",37.6394420000,3.0749970000
"13723",38.1394420000,3.0749970000
"13724",38.6394420000,3.0749970000
"13725",39.1394420000,3.0749970000
"13726",39.6394420000,3.0749970000
"13727",40.1394420000,3.0749970000
"13728",40.6394420000,3.0749970000
"13729",41.1394420000,3.0749970000
"13730",41.6394420000,3.0749970000
"13731",42.1394420000,3.0749970000
"13732",42.6394420000,3.0749970000
"13733",43.1394420000,3.0749970000
"13734",43.6394420000,3.0749970000
"13735",44.1394420000,3.0749970000
"13736",44.6394420000,3.0749970000
"13737",45.1394420000,3.0749970000
"13738",45.6394420000,3.0749970000
"13739",46.1394420000,3.0749970000
"13740",46.6394420000,3.0749970000
"13873",10.1394420000,2.5749970000
"13874",10.6394420000,2.5749970000
"13875",11.1394420000,2.5749970000
"13876",11.6394420000,2.5749970000
"13877",12.1394420000,2.5749970000
"13878",12.6394420000,2.5749970000
"13879",13.1394420000,2.5749970000
"13880",13.6394420000,2.5749970000
"13881",14.1394420000,2.5749970000
"13882",14.6394420000,2.5749970000
"13883",15.1394420000,2.5749970000
"13884",15.6394420000,2.5749970000
"13885",16.1394420000,2.5749970000
"13886",16.6394420000,2.5749970000
"13887",17.1394420000,2.5749970000
"13888",17.6394420000,2.5749970000
"13889",18.1394420000,2.5749970000
"13890",18.6394420000,2.5749970000
"13891",19.1394420000,2.5749970000
"13892",19.6394420000,2.5749970000
"13893",20.1394420000,2.5749970000
"13894",20.6394420000,2.5749970000
"13895",21.1394420000,2.5749970000
"13896",21.6394420000,2.5749970000
"13897",22.1394420000,2.5749970000
"13898",22.6394420000,2.5749970000
"13899",23.1394420000,2.5749970000
"13900",23.6394420000,2.5749970000
"13901",24.1394420000,2.5749970000
"13902",24.6394420000,2.5749970000
"13903",25.1394420000,2.5749970000
"13904",25.6394420000,2.5749970000
"13905",26.1394420000,2.5749970000
"13906",26.6394420000,2.5749970000
"13907",27.1394420000,2.5749970000
"13908",27.6394420000,2.5749970000
"13909",28.1394420000,2.5749970000
"13910",28.6394420000,2.5749970000
"13911",29.1394420000,2.5749970000
"13912",29.6394420000,2.5749970000
"13913",30.1394420000,2.5749970000
"13914",30.6394420000,2.5749970000
"13915",31.1394420000,2.5749970000
"13916",31.6394420000,2.5749970000
"13917",32.1394420000,2.5749970000
"13918",32.6394420000,2.5749970000
"13919",33.1394420000,2.5749970000
"13920",33.6394420000,2.5749970000
"13921",34.1394420000,2.5749970000
"13922",34.6394420000,2.5749970000
"13923",35.1394420000,2.5749970000
"13924",35.6394420000,2.5749970000
"13925",36.1394420000,2.5749970000
"13926",36.6394420000,2.5749970000
"13927",37.1394420000,2.5749970000
"13928",37.6394420000,2.5749970000
"13929",38.1394420000,2.5749970000
"13930",38.6394420000,2.5749970000
"13931",39.1394420000,2.5749970000
"13932",39.6394420000,2.5749970000
"13933",40.1394420000,2.5749970000
"13934",40.6394420000,2.5749970000
"13935",41.1394420000,2.5749970000
"13936",41.6394420000,2.5749970000
"13937",42.1394420000,2.5749970000
"13938",42.6394420000,2.5749970000
"13939",43.1394420000,2.5749970000
"13940",43.6394420000,2.5749970000
"13941",44.1394420000,2.5749970000
"13942",44.6394420000,2.5749970000
"13943",45.1394420000,2.5749970000
"13944",45.6394420000,2.5749970000
"13945",46.1394420000,2.5749970000
"14079",10.1394420000,2.0749970000
"14080",10.6394420000,2.0749970000
"14081",11.1394420000,2.0749970000
"14082",11.6394420000,2.0749970000
"14083",12.1394420000,2.0749970000
"14084",12.6394420000,2.0749970000
"14085",13.1394420000,2.0749970000
"14086",13.6394420000,2.0749970000
"14087",14.1394420000,2.0749970000
"14088",14.6394420000,2.0749970000
"14089",15.1394420000,2.0749970000
"14090",15.6394420000,2.0749970000
"14091",16.1394420000,2.0749970000
"14092",16.6394420000,2.0749970000
"14093",17.1394420000,2.0749970000
"14094",17.6394420000,2.0749970000
"14095",18.1394420000,2.0749970000
"14096",18.6394420000,2.0749970000
"14097",19.1394420000,2.0749970000
"14098",19.6394420000,2.0749970000
"14099",20.1394420000,2.0749970000
"14100",20.6394420000,2.0749970000
"14101",21.1394420000,2.0749970000
"14102",21.6394420000,2.0749970000
"14103",22.1394420000,2.0749970000
"14104",22.6394420000,2.0749970000
"14105",23.1394420000,2.0749970000
"14106",23.6394420000,2.0749970000
"14107",24.1394420000,2.0749970000
"14108",24.6394420000,2.0749970000
"14109",25.1394420000,2.0749970000
"14110",25.6394420000,2.0749970000
"14111",26.1394420000,2.0749970000
"14112",26.6394420000,2.0749970000
"14113",27.1394420000,2.0749970000
"14114",27.6394420000,2.0749970000
"14115",28.1394420000,2.0749970000
"14116",28.6394420000,2.0749970000
"14117",29.1394420000,2.0749970000
"14118",29.6394420000,2.0749970000
"14119",30.1394420000,2.0749970000
"14120",30.6394420000,2.0749970000
"14121",31.1394420000,2.0749970000
"14122",31.6394420000,2.0749970000
"14123",32.1394420000,2.0749970000
"14124",32.6394420000,2.0749970000
"14125",33.1394420000,2.0749970000
"14126",33.6394420000,2.0749970000
"14127",34.1394420000,2.0749970000
"14128",34.6394420000,2.0749970000
"14129",35.1394420000,2.0749970000
"14130",35.6394420000,2.0749970000
"14131",36.1394420000,2.0749970000
"14132",36.6394420000,2.0749970000
"14133",37.1394420000,2.0749970000
"14134",37.6394420000,2.0749970000
"14135",38.1394420000,2.0749970000
"14136",38.6394420000,2.0749970000
"14137",39.1394420000,2.0749970000
"14138",39.6394420000,2.0749970000
"14139",40.1394420000,2.0749970000
"14140",40.6394420000,2.0749970000
"14141",41.1394420000,2.0749970000
"14142",41.6394420000,2.0749970000
"14143",42.1394420000,2.0749970000
"14144",42.6394420000,2.0749970000
"14145",43.1394420000,2.0749970000
"14146",43.6394420000,2.0749970000
"14147",44.1394420000,2.0749970000
"14148",44.6394420000,2.0749970000
"14149",45.1394420000,2.0749970000
"14284",9.6394420000,1.5749970000
"14285",10.1394420000,1.5749970000
"14286",10.6394420000,1.5749970000
"14287",11.1394420000,1.5749970000
"14288",11.6394420000,1.5749970000
"14289",12.1394420000,1.5749970000
"14290",12.6394420000,1.5749970000
"14291",13.1394420000,1.5749970000
"14292",13.6394420000,1.5749970000
"14293",14.1394420000,1.5749970000
"14294",14.6394420000,1.5749970000
"14295",15.1394420000,1.5749970000
"14296",15.6394420000,1.5749970000
"14297",16.1394420000,1.5749970000
"14298",16.6394420000,1.5749970000
"14299",17.1394420000,1.5749970000
"14300",17.6394420000,1.5749970000
"14301",18.1394420000,1.5749970000
"14302",18.6394420000,1.5749970000
"14303",19.1394420000,1.5749970000
"14304",19.6394420000,1.5749970000
"14305",20.1394420000,1.5749970000
"14306",20.6394420000,1.5749970000
"14307",21.1394420000,1.5749970000
"14308",21.6394420000,1.5749970000
"14309",22.1394420000,1.5749970000
"14310",22.6394420000,1.5749970000
"14311",23.1394420000,1.5749970000
"14312",23.6394420000,1.5749970000
"14313",24.1394420000,1.5749970000
"14314",24.6394420000,1.5749970000
"14315",25.1394420000,1.5749970000
"14316",25.6394420000,1.5749970000
"14317",26.1394420000,1.5749970000
"14318",26.6394420000,1.5749970000
"14319",27.1394420000,1.5749970000
"14320",27.6394420000,1.5749970000
"14321",28.1394420000,1.5749970000
"14322",28.6394420000,1.5749970000
"14323",29.1394420000,1.5749970000
"14324",29.6394420000,1.5749970000
"14325",30.1394420000,1.5749970000
"14326",30.6394420000,1.5749970000
"14327",31.1394420000,1.5749970000
"14328",31.6394420000,1.5749970000
"14329",32.1394420000,1.5749970000
"14330",32.6394420000,1.5749970000
"14331",33.1394420000,1.5749970000
"14332",33.6394420000,1.5749970000
"14333",34.1394420000,1.5749970000
"14334",34.6394420000,1.5749970000
"14335",35.1394420000,1.5749970000
"14336",35.6394420000,1.5749970000
"14337",36.1394420000,1.5749970000
"14338",36.6394420000,1.5749970000
"14339",37.1394420000,1.5749970000
"14340",37.6394420000,1.5749970000
"14341",38.1394420000,1.5749970000
"14342",38.6394420000,1.5749970000
"14343",39.1394420000,1.5749970000
"14344",39.6394420000,1.5749970000
"14345",40.1394420000,1.5749970000
"14346",40.6394420000,1.5749970000
"14347",41.1394420000,1.5749970000
"14348",41.6394420000,1.5749970000
"14349",42.1394420000,1.5749970000
"14350",42.6394420000,1.5749970000
"14351",43.1394420000,1.5749970000
"14352",43.6394420000,1.5749970000
"14353",44.1394420000,1.5749970000
"14491",10.1394420000,1.0749970000
"14492",10.6394420000,1.0749970000
"14493",11.1394420000,1.0749970000
"14494",11.6394420000,1.0749970000
"14495",12.1394420000,1.0749970000
"14496",12.6394420000,1.0749970000
"14497",13.1394420000,1.0749970000
"14498",13.6394420000,1.0749970000
"14499",14.1394420000,1.0749970000
"14500",14.6394420000,1.0749970000
"14501",15.1394420000,1.0749970000
"14502",15.6394420000,1.0749970000
"14503",16.1394420000,1.0749970000
"14504",16.6394420000,1.0749970000
"14505",17.1394420000,1.0749970000
"14506",17.6394420000,1.0749970000
"14507",18.1394420000,1.0749970000
"14508",18.6394420000,1.0749970000
"14509",19.1394420000,1.0749970000
"14510",19.6394420000,1.0749970000
"14511",20.1394420000,1.0749970000
"14512",20.6394420000,1.0749970000
"14513",21.1394420000,1.0749970000
"14514",21.6394420000,1.0749970000
"14515",22.1394420000,1.0749970000
"14516",22.6394420000,1.0749970000
"14517",23.1394420000,1.0749970000
"14518",23.6394420000,1.0749970000
"14519",24.1394420000,1.0749970000
"14520",24.6394420000,1.0749970000
"14521",25.1394420000,1.0749970000
"14522",25.6394420000,1.0749970000
"14523",26.1394420000,1.0749970000
"14524",26.6394420000,1.0749970000
"14525",27.1394420000,1.0749970000
"14526",27.6394420000,1.0749970000
"14527",28.1394420000,1.0749970000
"14528",28.6394420000,1.0749970000
"14529",29.1394420000,1.0749970000
"14530",29.6394420000,1.0749970000
"14531",30.1394420000,1.0749970000
"14532",30.6394420000,1.0749970000
"14533",31.1394420000,1.0749970000
"14534",31.6394420000,1.0749970000
"14535",32.1394420000,1.0749970000
"14536",32.6394420000,1.0749970000
"14537",33.1394420000,1.0749970000
"14538",33.6394420000,1.0749970000
"14539",34.1394420000,1.0749970000
"14540",34.6394420000,1.0749970000
"14541",35.1394420000,1.0749970000
"14542",35.6394420000,1.0749970000
"14543",36.1394420000,1.0749970000
"14544",36.6394420000,1.0749970000
"14545",37.1394420000,1.0749970000
"14546",37.6394420000,1.0749970000
"14547",38.1394420000,1.0749970000
"14548",38.6394420000,1.0749970000
"14549",39.1394420000,1.0749970000
"14550",39.6394420000,1.0749970000
"14551",40.1394420000,1.0749970000
"14552",40.6394420000,1.0749970000
"14553",41.1394420000,1.0749970000
"14554",41.6394420000,1.0749970000
"14555",42.1394420000,1.0749970000
"14556",42.6394420000,1.0749970000
"14557",43.1394420000,1.0749970000
"14558",43.6394420000,1.0749970000
"14696",9.6394420000,0.5749970000
"14697",10.1394420000,0.5749970000
"14698",10.6394420000,0.5749970000
"14699",11.1394420000,0.5749970000
"14700",11.6394420000,0.5749970000
"14701",12.1394420000,0.5749970000
"14702",12.6394420000,0.5749970000
"14703",13.1394420000,0.5749970000
"14704",13.6394420000,0.5749970000
"14705",14.1394420000,0.5749970000
"14706",14.6394420000,0.5749970000
"14707",15.1394420000,0.5749970000
"14708",15.6394420000,0.5749970000
"14709",16.1394420000,0.5749970000
"14710",16.6394420000,0.5749970000
"14711",17.1394420000,0.5749970000
"14712",17.6394420000,0.5749970000
"14713",18.1394420000,0.5749970000
"14714",18.6394420000,0.5749970000
"14715",19.1394420000,0.5749970000
"14716",19.6394420000,0.5749970000
"14717",20.1394420000,0.5749970000
"14718",20.6394420000,0.5749970000
"14719",21.1394420000,0.5749970000
"14720",21.6394420000,0.5749970000
"14721",22.1394420000,0.5749970000
"14722",22.6394420000,0.5749970000
"14723",23.1394420000,0.5749970000
"14724",23.6394420000,0.5749970000
"14725",24.1394420000,0.5749970000
"14726",24.6394420000,0.5749970000
"14727",25.1394420000,0.5749970000
"14728",25.6394420000,0.5749970000
"14729",26.1394420000,0.5749970000
"14730",26.6394420000,0.5749970000
"14731",27.1394420000,0.5749970000
"14732",27.6394420000,0.5749970000
"14733",28.1394420000,0.5749970000
"14734",28.6394420000,0.5749970000
"14735",29.1394420000,0.5749970000
"14736",29.6394420000,0.5749970000
"14737",30.1394420000,0.5749970000
"14738",30.6394420000,0.5749970000
"14739",31.1394420000,0.5749970000
"14740",31.6394420000,0.5749970000
"14741",32.1394420000,0.5749970000
"14742",32.6394420000,0.5749970000
"14743",33.1394420000,0.5749970000
"14744",33.6394420000,0.5749970000
"14745",34.1394420000,0.5749970000
"14746",34.6394420000,0.5749970000
"14747",35.1394420000,0.5749970000
"14748",35.6394420000,0.5749970000
"14749",36.1394420000,0.5749970000
"14750",36.6394420000,0.5749970000
"14751",37.1394420000,0.5749970000
"14752",37.6394420000,0.5749970000
"14753",38.1394420000,0.5749970000
"14754",38.6394420000,0.5749970000
"14755",39.1394420000,0.5749970000
"14756",39.6394420000,0.5749970000
"14757",40.1394420000,0.5749970000
"14758",40.6394420000,0.5749970000
"14759",41.1394420000,0.5749970000
"14760",41.6394420000,0.5749970000
"14761",42.1394420000,0.5749970000
"14762",42.6394420000,0.5749970000
"14763",43.1394420000,0.5749970000
"14902",9.6394420000,0.0749970000
"14903",10.1394420000,0.0749970000
"14904",10.6394420000,0.0749970000
"14905",11.1394420000,0.0749970000
"14906",11.6394420000,0.0749970000
"14907",12.1394420000,0.0749970000
"14908",12.6394420000,0.0749970000
"14909",13.1394420000,0.0749970000
"14910",13.6394420000,0.0749970000
"14911",14.1394420000,0.0749970000
"14912",14.6394420000,0.0749970000
"14913",15.1394420000,0.0749970000
"14914",15.6394420000,0.0749970000
"14915",16.1394420000,0.0749970000
"14916",16.6394420000,0.0749970000
"14917",17.1394420000,0.0749970000
"14918",17.6394420000,0.0749970000
"14919",18.1394420000,0.0749970000
"14920",18.6394420000,0.0749970000
"14921",19.1394420000,0.0749970000
"14922",19.6394420000,0.0749970000
"14923",20.1394420000,0.0749970000
"14924",20.6394420000,0.0749970000
"14925",21.1394420000,0.0749970000
"14926",21.6394420000,0.0749970000
"14927",22.1394420000,0.0749970000
"14928",22.6394420000,0.0749970000
"14929",23.1394420000,0.0749970000
"14930",23.6394420000,0.0749970000
"14931",24.1394420000,0.0749970000
"14932",24.6394420000,0.0749970000
"14933",25.1394420000,0.0749970000
"14934",25.6394420000,0.0749970000
"14935",26.1394420000,0.0749970000
"14936",26.6394420000,0.0749970000
"14937",27.1394420000,0.0749970000
"14938",27.6394420000,0.0749970000
"14939",28.1394420000,0.0749970000
"14940",28.6394420000,0.0749970000
"14941",29.1394420000,0.0749970000
"14942",29.6394420000,0.0749970000
"14943",30.1394420000,0.0749970000
"14944",30.6394420000,0.0749970000
"14945",31.1394420000,0.0749970000
"14946",31.6394420000,0.0749970000
"14947",32.1394420000,0.0749970000
"14948",32.6394420000,0.0749970000
"14949",33.1394420000,0.0749970000
"14950",33.6394420000,0.0749970000
"14951",34.1394420000,0.0749970000
"14952",34.6394420000,0.0749970000
"14953",35.1394420000,0.0749970000
"14954",35.6394420000,0.0749970000
"14955",36.1394420000,0.0749970000
"14956",36.6394420000,0.0749970000
"14957",37.1394420000,0.0749970000
"14958",37.6394420000,0.0749970000
"14959",38.1394420000,0.0749970000
"14960",38.6394420000,0.0749970000
"14961",39.1394420000,0.0749970000
"14962",39.6394420000,0.0749970000
"14963",40.1394420000,0.0749970000
"14964",40.6394420000,0.0749970000
"14965",41.1394420000,0.0749970000
"14966",41.6394420000,0.0749970000
"14967",42.1394420000,0.0749970000
"14968",42.6394420000,0.0749970000
"15108",9.6394420000,-0.4250030000
"15109",10.1394420000,-0.4250030000
"15110",10.6394420000,-0.4250030000
"15111",11.1394420000,-0.4250030000
"15112",11.6394420000,-0.4250030000
"15113",12.1394420000,-0.4250030000
"15114",12.6394420000,-0.4250030000
"15115",13.1394420000,-0.4250030000
"15116",13.6394420000,-0.4250030000
"15117",14.1394420000,-0.4250030000
"15118",14.6394420000,-0.4250030000
"15119",15.1394420000,-0.4250030000
"15120",15.6394420000,-0.4250030000
"15121",16.1394420000,-0.4250030000
"15122",16.6394420000,-0.4250030000
"15123",17.1394420000,-0.4250030000
"15124",17.6394420000,-0.4250030000
"15125",18.1394420000,-0.4250030000
"15126",18.6394420000,-0.4250030000
"15127",19.1394420000,-0.4250030000
"15128",19.6394420000,-0.4250030000
"15129",20.1394420000,-0.4250030000
"15130",20.6394420000,-0.4250030000
"15131",21.1394420000,-0.4250030000
"15132",21.6394420000,-0.4250030000
"15133",22.1394420000,-0.4250030000
"15134",22.6394420000,-0.4250030000
"15135",23.1394420000,-0.4250030000
"15136",23.6394420000,-0.4250030000
"15137",24.1394420000,-0.4250030000
"15138",24.6394420000,-0.4250030000
"15139",25.1394420000,-0.4250030000
"15140",25.6394420000,-0.4250030000
"15141",26.1394420000,-0.4250030000
"15142",26.6394420000,-0.4250030000
"15143",27.1394420000,-0.4250030000
"15144",27.6394420000,-0.4250030000
"15145",28.1394420000,-0.4250030000
"15146",28.6394420000,-0.4250030000
"15147",29.1394420000,-0.4250030000
"15148",29.6394420000,-0.4250030000
"15149",30.1394420000,-0.4250030000
"15150",30.6394420000,-0.4250030000
"15151",31.1394420000,-0.4250030000
"15152",31.6394420000,-0.4250030000
"15153",32.1394420000,-0.4250030000
"15154",32.6394420000,-0.4250030000
"15155",33.1394420000,-0.4250030000
"15156",33.6394420000,-0.4250030000
"15157",34.1394420000,-0.4250030000
"15158",34.6394420000,-0.4250030000
"15159",35.1394420000,-0.4250030000
"15160",35.6394420000,-0.4250030000
"15161",36.1394420000,-0.4250030000
"15162",36.6394420000,-0.4250030000
"15163",37.1394420000,-0.4250030000
"15164",37.6394420000,-0.4250030000
"15165",38.1394420000,-0.4250030000
"15166",38.6394420000,-0.4250030000
"15167",39.1394420000,-0.4250030000
"15168",39.6394420000,-0.4250030000
"15169",40.1394420000,-0.4250030000
"15170",40.6394420000,-0.4250030000
"15171",41.1394420000,-0.4250030000
"15172",41.6394420000,-0.4250030000
"15173",42.1394420000,-0.4250030000
"15313",9.1394420000,-0.9250030000
"15314",9.6394420000,-0.9250030000
"15315",10.1394420000,-0.9250030000
"15316",10.6394420000,-0.9250030000
"15317",11.1394420000,-0.9250030000
"15318",11.6394420000,-0.9250030000
"15319",12.1394420000,-0.9250030000
"15320",12.6394420000,-0.9250030000
"15321",13.1394420000,-0.9250030000
"15322",13.6394420000,-0.9250030000
"15323",14.1394420000,-0.9250030000
"15324",14.6394420000,-0.9250030000
"15325",15.1394420000,-0.9250030000
"15326",15.6394420000,-0.9250030000
"15327",16.1394420000,-0.9250030000
"15328",16.6394420000,-0.9250030000
"15329",17.1394420000,-0.9250030000
"15330",17.6394420000,-0.9250030000
"15331",18.1394420000,-0.9250030000
"15332",18.6394420000,-0.9250030000
"15333",19.1394420000,-0.9250030000
"15334",19.6394420000,-0.9250030000
"15335",20.1394420000,-0.9250030000
"15336",20.6394420000,-0.9250030000
"15337",21.1394420000,-0.9250030000
"15338",21.6394420000,-0.9250030000
"15339",22.1394420000,-0.9250030000
"15340",22.6394420000,-0.9250030000
"15341",23.1394420000,-0.9250030000
"15342",23.6394420000,-0.9250030000
"15343",24.1394420000,-0.9250030000
"15344",24.6394420000,-0.9250030000
"15345",25.1394420000,-0.9250030000
"15346",25.6394420000,-0.9250030000
"15347",26.1394420000,-0.9250030000
"15348",26.6394420000,-0.9250030000
"15349",27.1394420000,-0.9250030000
"15350",27.6394420000,-0.9250030000
"15351",28.1394420000,-0.9250030000
"15352",28.6394420000,-0.9250030000
"15353",29.1394420000,-0.9250030000
"15354",29.6394420000,-0.9250030000
"15355",30.1394420000,-0.9250030000
"15356",30.6394420000,-0.9250030000
"15357",31.1394420000,-0.9250030000
"15358",31.6394420000,-0.9250030000
"15359",32.1394420000,-0.9250030000
"15360",32.6394420000,-0.9250030000
"15361",33.1394420000,-0.9250030000
"15362",33.6394420000,-0.9250030000
"15363",34.1394420000,-0.9250030000
"15364",34.6394420000,-0.9250030000
"15365",35.1394420000,-0.9250030000
"15366",35.6394420000,-0.9250030000
"15367",36.1394420000,-0.9250030000
"15368",36.6394420000,-0.9250030000
"15369",37.1394420000,-0.9250030000
"15370",37.6394420000,-0.9250030000
"15371",38.1394420000,-0.9250030000
"15372",38.6394420000,-0.9250030000
"15373",39.1394420000,-0.9250030000
"15374",39.6394420000,-0.9250030000
"15375",40.1394420000,-0.9250030000
"15376",40.6394420000,-0.9250030000
"15377",41.1394420000,-0.9250030000
"15378",41.6394420000,-0.9250030000
"15520",9.6394420000,-1.4250030000
"15521",10.1394420000,-1.4250030000
"15522",10.6394420000,-1.4250030000
"15523",11.1394420000,-1.4250030000
"15524",11.6394420000,-1.4250030000
"15525",12.1394420000,-1.4250030000
"15526",12.6394420000,-1.4250030000
"15527",13.1394420000,-1.4250030000
"15528",13.6394420000,-1.4250030000
"15529",14.1394420000,-1.4250030000
"15530",14.6394420000,-1.4250030000
"15531",15.1394420000,-1.4250030000
"15532",15.6394420000,-1.4250030000
"15533",16.1394420000,-1.4250030000
"15534",16.6394420000,-1.4250030000
"15535",17.1394420000,-1.4250030000
"15536",17.6394420000,-1.4250030000
"15537",18.1394420000,-1.4250030000
"15538",18.6394420000,-1.4250030000
"15539",19.1394420000,-1.4250030000
"15540",19.6394420000,-1.4250030000
"15541",20.1394420000,-1.4250030000
"15542",20.6394420000,-1.4250030000
"15543",21.1394420000,-1.4250030000
"15544",21.6394420000,-1.4250030000
"15545",22.1394420000,-1.4250030000
"15546",22.6394420000,-1.4250030000
"15547",23.1394420000,-1.4250030000
"15548",23.6394420000,-1.4250030000
"15549",24.1394420000,-1.4250030000
"15550",24.6394420000,-1.4250030000
"15551",25.1394420000,-1.4250030000
"15552",25.6394420000,-1.4250030000
"15553",26.1394420000,-1.4250030000
"15554",26.6394420000,-1.4250030000
"15555",27.1394420000,-1.4250030000
"15556",27.6394420000,-1.4250030000
"15557",28.1394420000,-1.4250030000
"15558",28.6394420000,-1.4250030000
"15559",29.1394420000,-1.4250030000
"15560",29.6394420000,-1.4250030000
"15561",30.1394420000,-1.4250030000
"15562",30.6394420000,-1.4250030000
"15563",31.1394420000,-1.4250030000
"15564",31.6394420000,-1.4250030000
"15565",32.1394420000,-1.4250030000
"15566",32.6394420000,-1.4250030000
"15567",33.1394420000,-1.4250030000
"15568",33.6394420000,-1.4250030000
"15569",34.1394420000,-1.4250030000
"15570",34.6394420000,-1.4250030000
"15571",35.1394420000,-1.4250030000
"15572",35.6394420000,-1.4250030000
"15573",36.1394420000,-1.4250030000
"15574",36.6394420000,-1.4250030000
"15575",37.1394420000,-1.4250030000
"15576",37.6394420000,-1.4250030000
"15577",38.1394420000,-1.4250030000
"15578",38.6394420000,-1.4250030000
"15579",39.1394420000,-1.4250030000
"15580",39.6394420000,-1.4250030000
"15581",40.1394420000,-1.4250030000
"15582",40.6394420000,-1.4250030000
"15583",41.1394420000,-1.4250030000
"15584",41.6394420000,-1.4250030000
"15726",9.6394420000,-1.9250030000
"15727",10.1394420000,-1.9250030000
"15728",10.6394420000,-1.9250030000
"15729",11.1394420000,-1.9250030000
"15730",11.6394420000,-1.9250030000
"15731",12.1394420000,-1.9250030000
"15732",12.6394420000,-1.9250030000
"15733",13.1394420000,-1.9250030000
"15734",13.6394420000,-1.9250030000
"15735",14.1394420000,-1.9250030000
"15736",14.6394420000,-1.9250030000
"15737",15.1394420000,-1.9250030000
"15738",15.6394420000,-1.9250030000
"15739",16.1394420000,-1.9250030000
"15740",16.6394420000,-1.9250030000
"15741",17.1394420000,-1.9250030000
"15742",17.6394420000,-1.9250030000
"15743",18.1394420000,-1.9250030000
"15744",18.6394420000,-1.9250030000
"15745",19.1394420000,-1.9250030000
"15746",19.6394420000,-1.9250030000
"15747",20.1394420000,-1.9250030000
"15748",20.6394420000,-1.9250030000
"15749",21.1394420000,-1.9250030000
"15750",21.6394420000,-1.9250030000
"15751",22.1394420000,-1.9250030000
"15752",22.6394420000,-1.9250030000
"15753",23.1394420000,-1.9250030000
"15754",23.6394420000,-1.9250030000
"15755",24.1394420000,-1.9250030000
"15756",24.6394420000,-1.9250030000
"15757",25.1394420000,-1.9250030000
"15758",25.6394420000,-1.9250030000
"15759",26.1394420000,-1.9250030000
"15760",26.6394420000,-1.9250030000
"15761",27.1394420000,-1.9250030000
"15762",27.6394420000,-1.9250030000
"15763",28.1394420000,-1.9250030000
"15764",28.6394420000,-1.9250030000
"15765",29.1394420000,-1.9250030000
"15766",29.6394420000,-1.9250030000
"15767",30.1394420000,-1.9250030000
"15768",30.6394420000,-1.9250030000
"15769",31.1394420000,-1.9250030000
"15770",31.6394420000,-1.9250030000
"15771",32.1394420000,-1.9250030000
"15772",32.6394420000,-1.9250030000
"15773",33.1394420000,-1.9250030000
"15774",33.6394420000,-1.9250030000
"15775",34.1394420000,-1.9250030000
"15776",34.6394420000,-1.9250030000
"15777",35.1394420000,-1.9250030000
"15778",35.6394420000,-1.9250030000
"15779",36.1394420000,-1.9250030000
"15780",36.6394420000,-1.9250030000
"15781",37.1394420000,-1.9250030000
"15782",37.6394420000,-1.9250030000
"15783",38.1394420000,-1.9250030000
"15784",38.6394420000,-1.9250030000
"15785",39.1394420000,-1.9250030000
"15786",39.6394420000,-1.9250030000
"15787",40.1394420000,-1.9250030000
"15788",40.6394420000,-1.9250030000
"15789",41.1394420000,-1.9250030000
"15933",10.1394420000,-2.4250030000
"15934",10.6394420000,-2.4250030000
"15935",11.1394420000,-2.4250030000
"15936",11.6394420000,-2.4250030000
"15937",12.1394420000,-2.4250030000
"15938",12.6394420000,-2.4250030000
"15939",13.1394420000,-2.4250030000
"15940",13.6394420000,-2.4250030000
"15941",14.1394420000,-2.4250030000
"15942",14.6394420000,-2.4250030000
"15943",15.1394420000,-2.4250030000
"15944",15.6394420000,-2.4250030000
"15945",16.1394420000,-2.4250030000
"15946",16.6394420000,-2.4250030000
"15947",17.1394420000,-2.4250030000
"15948",17.6394420000,-2.4250030000
"15949",18.1394420000,-2.4250030000
"15950",18.6394420000,-2.4250030000
"15951",19.1394420000,-2.4250030000
"15952",19.6394420000,-2.4250030000
"15953",20.1394420000,-2.4250030000
"15954",20.6394420000,-2.4250030000
"15955",21.1394420000,-2.4250030000
"15956",21.6394420000,-2.4250030000
"15957",22.1394420000,-2.4250030000
"15958",22.6394420000,-2.4250030000
"15959",23.1394420000,-2.4250030000
"15960",23.6394420000,-2.4250030000
"15961",24.1394420000,-2.4250030000
"15962",24.6394420000,-2.4250030000
