"","month","value","source","iso3","tbase","method"
"3707","Jan",0,"CDDs_worldclim (1970-2000 avg.)","SYC",26,"UKMO"
"3708","Jan",12671.7021484375,"CDDs_worldclim (1970-2000 avg.)","ZAF",26,"UKMO"
"3709","Jan",34.9117202758789,"CDDs_worldclim (1970-2000 avg.)","LSO",26,"UKMO"
"3710","Jan",9709.619140625,"CDDs_worldclim (1970-2000 avg.)","BWA",26,"UKMO"
"3711","Jan",2623.11694335938,"CDDs_worldclim (1970-2000 avg.)","SEN",26,"UKMO"
"3712","Jan",1044.32690429688,"CDDs_worldclim (1970-2000 avg.)","SLE",26,"UKMO"
"3713","Jan",8783.234375,"CDDs_worldclim (1970-2000 avg.)","SOM",26,"UKMO"
"3714","Jan",29261.2578125,"CDDs_worldclim (1970-2000 avg.)","SDN",26,"UKMO"
"3715","Jan",1167.23547363281,"CDDs_worldclim (1970-2000 avg.)","TGO",26,"UKMO"
"3716","Jan",0,"CDDs_worldclim (1970-2000 avg.)","STP",26,"UKMO"
"3717","Jan",4874.806640625,"CDDs_worldclim (1970-2000 avg.)","TZA",26,"UKMO"
"3718","Jan",1977.02368164062,"CDDs_worldclim (1970-2000 avg.)","UGA",26,"UKMO"
"3719","Jan",4274.20654296875,"CDDs_worldclim (1970-2000 avg.)","BFA",26,"UKMO"
"3720","Jan",9678.99609375,"CDDs_worldclim (1970-2000 avg.)","NAM",26,"UKMO"
"3721","Jan",146.282211303711,"CDDs_worldclim (1970-2000 avg.)","SWZ",26,"UKMO"
"3722","Jan",2582.82666015625,"CDDs_worldclim (1970-2000 avg.)","ZMB",26,"UKMO"
"3723","Jan",2581.4970703125,"CDDs_worldclim (1970-2000 avg.)","ZWE",26,"UKMO"
"3724","Feb",6159.8154296875,"CDDs_worldclim (1970-2000 avg.)","AGO",26,"UKMO"
"3725","Feb",0,"CDDs_worldclim (1970-2000 avg.)","BHR",26,"UKMO"
"3726","Feb",3725.90625,"CDDs_worldclim (1970-2000 avg.)","BEN",26,"UKMO"
"3727","Feb",3244.32080078125,"CDDs_worldclim (1970-2000 avg.)","COG",26,"UKMO"
"3728","Feb",17686.22265625,"CDDs_worldclim (1970-2000 avg.)","COD",26,"UKMO"
"3729","Feb",25.8887901306152,"CDDs_worldclim (1970-2000 avg.)","BDI",26,"UKMO"
"3730","Feb",6091.37158203125,"CDDs_worldclim (1970-2000 avg.)","CMR",26,"UKMO"
"3731","Feb",20413.095703125,"CDDs_worldclim (1970-2000 avg.)","TCD",26,"UKMO"
"3732","Feb",0,"CDDs_worldclim (1970-2000 avg.)","COM",26,"UKMO"
"3733","Feb",11005.123046875,"CDDs_worldclim (1970-2000 avg.)","CAF",26,"UKMO"
"3734","Feb",0,"CDDs_worldclim (1970-2000 avg.)","CPV",26,"UKMO"
"3735","Feb",117.036956787109,"CDDs_worldclim (1970-2000 avg.)","DJI",26,"UKMO"
"3736","Feb",154.684600830078,"CDDs_worldclim (1970-2000 avg.)","GNQ",26,"UKMO"
"3737","Feb",1049.67687988281,"CDDs_worldclim (1970-2000 avg.)","ERI",26,"UKMO"
"3738","Feb",13486.8779296875,"CDDs_worldclim (1970-2000 avg.)","ETH",26,"UKMO"
"3739","Feb",220.990127563477,"CDDs_worldclim (1970-2000 avg.)","GMB",26,"UKMO"
"3740","Feb",2411.03881835938,"CDDs_worldclim (1970-2000 avg.)","GAB",26,"UKMO"
"3741","Feb",6960.96435546875,"CDDs_worldclim (1970-2000 avg.)","GHA",26,"UKMO"
"3742","Feb",5381.8291015625,"CDDs_worldclim (1970-2000 avg.)","GIN",26,"UKMO"
"3743","Feb",7504.0810546875,"CDDs_worldclim (1970-2000 avg.)","CIV",26,"UKMO"
"3744","Feb",10802.1376953125,"CDDs_worldclim (1970-2000 avg.)","KEN",26,"UKMO"
"3745","Feb",1564.04797363281,"CDDs_worldclim (1970-2000 avg.)","LBR",26,"UKMO"
"3746","Feb",6745.20263671875,"CDDs_worldclim (1970-2000 avg.)","MDG",26,"UKMO"
"3747","Feb",16818.26953125,"CDDs_worldclim (1970-2000 avg.)","MLI",26,"UKMO"
"3748","Feb",8798.705078125,"CDDs_worldclim (1970-2000 avg.)","MRT",26,"UKMO"
"3749","Feb",0,"CDDs_worldclim (1970-2000 avg.)","MLT",26,"UKMO"
"3750","Feb",10286.421875,"CDDs_worldclim (1970-2000 avg.)","MOZ",26,"UKMO"
"3751","Feb",510.827178955078,"CDDs_worldclim (1970-2000 avg.)","MWI",26,"UKMO"
"3752","Feb",10411.2880859375,"CDDs_worldclim (1970-2000 avg.)","NER",26,"UKMO"
"3753","Feb",0,"CDDs_worldclim (1970-2000 avg.)","MYT",26,"UKMO"
"3754","Feb",0,"CDDs_worldclim (1970-2000 avg.)","ATF",26,"UKMO"
"3755","Feb",20028.755859375,"CDDs_worldclim (1970-2000 avg.)","NGA",26,"UKMO"
"3756","Feb",674.306030273438,"CDDs_worldclim (1970-2000 avg.)","GNB",26,"UKMO"
"3757","Feb",3.12410712242126,"CDDs_worldclim (1970-2000 avg.)","RWA",26,"UKMO"
"3758","Feb",0,"CDDs_worldclim (1970-2000 avg.)","SYC",26,"UKMO"
"3759","Feb",10723.1396484375,"CDDs_worldclim (1970-2000 avg.)","ZAF",26,"UKMO"
"3760","Feb",14.0371761322021,"CDDs_worldclim (1970-2000 avg.)","LSO",26,"UKMO"
"3761","Feb",8496.9921875,"CDDs_worldclim (1970-2000 avg.)","BWA",26,"UKMO"
"3762","Feb",4296.16357421875,"CDDs_worldclim (1970-2000 avg.)","SEN",26,"UKMO"
"3763","Feb",1486.41979980469,"CDDs_worldclim (1970-2000 avg.)","SLE",26,"UKMO"
"3764","Feb",10769.71484375,"CDDs_worldclim (1970-2000 avg.)","SOM",26,"UKMO"
"3765","Feb",41231.09375,"CDDs_worldclim (1970-2000 avg.)","SDN",26,"UKMO"
"3766","Feb",1679.939453125,"CDDs_worldclim (1970-2000 avg.)","TGO",26,"UKMO"
"3767","Feb",0,"CDDs_worldclim (1970-2000 avg.)","STP",26,"UKMO"
"3768","Feb",5320.2783203125,"CDDs_worldclim (1970-2000 avg.)","TZA",26,"UKMO"
"3769","Feb",2084.185546875,"CDDs_worldclim (1970-2000 avg.)","UGA",26,"UKMO"
"3770","Feb",7454.76953125,"CDDs_worldclim (1970-2000 avg.)","BFA",26,"UKMO"
"3771","Feb",8119.84814453125,"CDDs_worldclim (1970-2000 avg.)","NAM",26,"UKMO"
"3772","Feb",133.795272827148,"CDDs_worldclim (1970-2000 avg.)","SWZ",26,"UKMO"
"3773","Feb",2615.84448242188,"CDDs_worldclim (1970-2000 avg.)","ZMB",26,"UKMO"
"3774","Feb",2180.12451171875,"CDDs_worldclim (1970-2000 avg.)","ZWE",26,"UKMO"
"3775","Mar",6436.04736328125,"CDDs_worldclim (1970-2000 avg.)","AGO",26,"UKMO"
"3776","Mar",0,"CDDs_worldclim (1970-2000 avg.)","BHR",26,"UKMO"
"3777","Mar",4504.7490234375,"CDDs_worldclim (1970-2000 avg.)","BEN",26,"UKMO"
"3778","Mar",3553.62158203125,"CDDs_worldclim (1970-2000 avg.)","COG",26,"UKMO"
"3779","Mar",18591.9609375,"CDDs_worldclim (1970-2000 avg.)","COD",26,"UKMO"
"3780","Mar",26.9007129669189,"CDDs_worldclim (1970-2000 avg.)","BDI",26,"UKMO"
"3781","Mar",7510.87548828125,"CDDs_worldclim (1970-2000 avg.)","CMR",26,"UKMO"
"3782","Mar",38640.83984375,"CDDs_worldclim (1970-2000 avg.)","TCD",26,"UKMO"
"3783","Mar",0,"CDDs_worldclim (1970-2000 avg.)","COM",26,"UKMO"
"3784","Mar",12467.2421875,"CDDs_worldclim (1970-2000 avg.)","CAF",26,"UKMO"
"3785","Mar",0,"CDDs_worldclim (1970-2000 avg.)","CPV",26,"UKMO"
"3786","Mar",265.194061279297,"CDDs_worldclim (1970-2000 avg.)","DJI",26,"UKMO"
"3787","Mar",172.982055664062,"CDDs_worldclim (1970-2000 avg.)","GNQ",26,"UKMO"
"3788","Mar",1746.8408203125,"CDDs_worldclim (1970-2000 avg.)","ERI",26,"UKMO"
"3789","Mar",16306.6845703125,"CDDs_worldclim (1970-2000 avg.)","ETH",26,"UKMO"
"3790","Mar",350.483673095703,"CDDs_worldclim (1970-2000 avg.)","GMB",26,"UKMO"
"3791","Mar",2690.5576171875,"CDDs_worldclim (1970-2000 avg.)","GAB",26,"UKMO"
"3792","Mar",7606.55810546875,"CDDs_worldclim (1970-2000 avg.)","GHA",26,"UKMO"
"3793","Mar",7679.45458984375,"CDDs_worldclim (1970-2000 avg.)","GIN",26,"UKMO"
"3794","Mar",7954.69287109375,"CDDs_worldclim (1970-2000 avg.)","CIV",26,"UKMO"
"3795","Mar",11026.32421875,"CDDs_worldclim (1970-2000 avg.)","KEN",26,"UKMO"
"3796","Mar",1617.34484863281,"CDDs_worldclim (1970-2000 avg.)","LBR",26,"UKMO"
"3797","Mar",6569.21044921875,"CDDs_worldclim (1970-2000 avg.)","MDG",26,"UKMO"
"3798","Mar",32655.748046875,"CDDs_worldclim (1970-2000 avg.)","MLI",26,"UKMO"
"3799","Mar",18853.1953125,"CDDs_worldclim (1970-2000 avg.)","MRT",26,"UKMO"
"3800","Mar",0,"CDDs_worldclim (1970-2000 avg.)","MLT",26,"UKMO"
"3801","Mar",8450.943359375,"CDDs_worldclim (1970-2000 avg.)","MOZ",26,"UKMO"
"3802","Mar",481.307220458984,"CDDs_worldclim (1970-2000 avg.)","MWI",26,"UKMO"
"3803","Mar",26278.0625,"CDDs_worldclim (1970-2000 avg.)","NER",26,"UKMO"
"3804","Mar",0,"CDDs_worldclim (1970-2000 avg.)","MYT",26,"UKMO"
"3805","Mar",0,"CDDs_worldclim (1970-2000 avg.)","ATF",26,"UKMO"
"3806","Mar",29613.626953125,"CDDs_worldclim (1970-2000 avg.)","NGA",26,"UKMO"
"3807","Mar",1047.7568359375,"CDDs_worldclim (1970-2000 avg.)","GNB",26,"UKMO"
"3808","Mar",1.63847839832306,"CDDs_worldclim (1970-2000 avg.)","RWA",26,"UKMO"
"3809","Mar",0,"CDDs_worldclim (1970-2000 avg.)","SYC",26,"UKMO"
"3810","Mar",6442.767578125,"CDDs_worldclim (1970-2000 avg.)","ZAF",26,"UKMO"
"3811","Mar",0.41678261756897,"CDDs_worldclim (1970-2000 avg.)","LSO",26,"UKMO"
"3812","Mar",6995.3642578125,"CDDs_worldclim (1970-2000 avg.)","BWA",26,"UKMO"
"3813","Mar",6933.04443359375,"CDDs_worldclim (1970-2000 avg.)","SEN",26,"UKMO"
"3814","Mar",1858.8291015625,"CDDs_worldclim (1970-2000 avg.)","SLE",26,"UKMO"
"3815","Mar",14009.0478515625,"CDDs_worldclim (1970-2000 avg.)","SOM",26,"UKMO"
"3816","Mar",65754.859375,"CDDs_worldclim (1970-2000 avg.)","SDN",26,"UKMO"
"3817","Mar",1832.88037109375,"CDDs_worldclim (1970-2000 avg.)","TGO",26,"UKMO"
"3818","Mar",0,"CDDs_worldclim (1970-2000 avg.)","STP",26,"UKMO"
"3819","Mar",4942.75634765625,"CDDs_worldclim (1970-2000 avg.)","TZA",26,"UKMO"
"3820","Mar",1802.73486328125,"CDDs_worldclim (1970-2000 avg.)","UGA",26,"UKMO"
"3821","Mar",11903.0546875,"CDDs_worldclim (1970-2000 avg.)","BFA",26,"UKMO"
"3822","Mar",6429.8544921875,"CDDs_worldclim (1970-2000 avg.)","NAM",26,"UKMO"
"3823","Mar",101.586601257324,"CDDs_worldclim (1970-2000 avg.)","SWZ",26,"UKMO"
"3824","Mar",2997.935546875,"CDDs_worldclim (1970-2000 avg.)","ZMB",26,"UKMO"
"3825","Mar",2158.29736328125,"CDDs_worldclim (1970-2000 avg.)","ZWE",26,"UKMO"
"3826","Apr",6741.4326171875,"CDDs_worldclim (1970-2000 avg.)","AGO",26,"UKMO"
"3827","Apr",0,"CDDs_worldclim (1970-2000 avg.)","BHR",26,"UKMO"
"3828","Apr",4306.84130859375,"CDDs_worldclim (1970-2000 avg.)","BEN",26,"UKMO"
"3829","Apr",3473.29296875,"CDDs_worldclim (1970-2000 avg.)","COG",26,"UKMO"
"3830","Apr",17910.6640625,"CDDs_worldclim (1970-2000 avg.)","COD",26,"UKMO"
"3831","Apr",26.9496898651123,"CDDs_worldclim (1970-2000 avg.)","BDI",26,"UKMO"
"3832","Apr",7244.98876953125,"CDDs_worldclim (1970-2000 avg.)","CMR",26,"UKMO"
"3833","Apr",57051.1875,"CDDs_worldclim (1970-2000 avg.)","TCD",26,"UKMO"
"3834","Apr",0,"CDDs_worldclim (1970-2000 avg.)","COM",26,"UKMO"
"3835","Apr",10626.52734375,"CDDs_worldclim (1970-2000 avg.)","CAF",26,"UKMO"
"3836","Apr",0,"CDDs_worldclim (1970-2000 avg.)","CPV",26,"UKMO"
"3837","Apr",505.282897949219,"CDDs_worldclim (1970-2000 avg.)","DJI",26,"UKMO"
"3838","Apr",166.649353027344,"CDDs_worldclim (1970-2000 avg.)","GNQ",26,"UKMO"
"3839","Apr",2881.4052734375,"CDDs_worldclim (1970-2000 avg.)","ERI",26,"UKMO"
"3840","Apr",15310.3251953125,"CDDs_worldclim (1970-2000 avg.)","ETH",26,"UKMO"
"3841","Apr",422.207458496094,"CDDs_worldclim (1970-2000 avg.)","GMB",26,"UKMO"
"3842","Apr",2652.30151367188,"CDDs_worldclim (1970-2000 avg.)","GAB",26,"UKMO"
"3843","Apr",6604.82763671875,"CDDs_worldclim (1970-2000 avg.)","GHA",26,"UKMO"
"3844","Apr",8188.529296875,"CDDs_worldclim (1970-2000 avg.)","GIN",26,"UKMO"
"3845","Apr",7025.78857421875,"CDDs_worldclim (1970-2000 avg.)","CIV",26,"UKMO"
"3846","Apr",8107.3505859375,"CDDs_worldclim (1970-2000 avg.)","KEN",26,"UKMO"
"3847","Apr",1482.32141113281,"CDDs_worldclim (1970-2000 avg.)","LBR",26,"UKMO"
"3848","Apr",5665.76416015625,"CDDs_worldclim (1970-2000 avg.)","MDG",26,"UKMO"
"3849","Apr",52977.10546875,"CDDs_worldclim (1970-2000 avg.)","MLI",26,"UKMO"
"3850","Apr",35131.359375,"CDDs_worldclim (1970-2000 avg.)","MRT",26,"UKMO"
"3851","Apr",0,"CDDs_worldclim (1970-2000 avg.)","MLT",26,"UKMO"
"3852","Apr",6878.373046875,"CDDs_worldclim (1970-2000 avg.)","MOZ",26,"UKMO"
"3853","Apr",389.556457519531,"CDDs_worldclim (1970-2000 avg.)","MWI",26,"UKMO"
"3854","Apr",50457.67578125,"CDDs_worldclim (1970-2000 avg.)","NER",26,"UKMO"
"3855","Apr",0,"CDDs_worldclim (1970-2000 avg.)","MYT",26,"UKMO"
"3856","Apr",0,"CDDs_worldclim (1970-2000 avg.)","ATF",26,"UKMO"
"3857","Apr",33732.96484375,"CDDs_worldclim (1970-2000 avg.)","NGA",26,"UKMO"
"3858","Apr",1205.96740722656,"CDDs_worldclim (1970-2000 avg.)","GNB",26,"UKMO"
"3859","Apr",0.542168498039246,"CDDs_worldclim (1970-2000 avg.)","RWA",26,"UKMO"
"3860","Apr",0,"CDDs_worldclim (1970-2000 avg.)","SYC",26,"UKMO"
"3861","Apr",1604.88671875,"CDDs_worldclim (1970-2000 avg.)","ZAF",26,"UKMO"
"3862","Apr",0,"CDDs_worldclim (1970-2000 avg.)","LSO",26,"UKMO"
"3863","Apr",4885.02099609375,"CDDs_worldclim (1970-2000 avg.)","BWA",26,"UKMO"
"3864","Apr",8963.9541015625,"CDDs_worldclim (1970-2000 avg.)","SEN",26,"UKMO"
"3865","Apr",1699.09094238281,"CDDs_worldclim (1970-2000 avg.)","SLE",26,"UKMO"
"3866","Apr",14792.322265625,"CDDs_worldclim (1970-2000 avg.)","SOM",26,"UKMO"
"3867","Apr",91627.8046875,"CDDs_worldclim (1970-2000 avg.)","SDN",26,"UKMO"
"3868","Apr",1542.98693847656,"CDDs_worldclim (1970-2000 avg.)","TGO",26,"UKMO"
"3869","Apr",0,"CDDs_worldclim (1970-2000 avg.)","STP",26,"UKMO"
"3870","Apr",3509.20336914062,"CDDs_worldclim (1970-2000 avg.)","TZA",26,"UKMO"
"3871","Apr",1097.91442871094,"CDDs_worldclim (1970-2000 avg.)","UGA",26,"UKMO"
"3872","Apr",13958.560546875,"CDDs_worldclim (1970-2000 avg.)","BFA",26,"UKMO"
"3873","Apr",4310.92578125,"CDDs_worldclim (1970-2000 avg.)","NAM",26,"UKMO"
"3874","Apr",56.5423965454102,"CDDs_worldclim (1970-2000 avg.)","SWZ",26,"UKMO"
"3875","Apr",3234.87426757812,"CDDs_worldclim (1970-2000 avg.)","ZMB",26,"UKMO"
"3876","Apr",1656.29760742188,"CDDs_worldclim (1970-2000 avg.)","ZWE",26,"UKMO"
"3877","May",5764.34912109375,"CDDs_worldclim (1970-2000 avg.)","AGO",26,"UKMO"
"3878","May",0,"CDDs_worldclim (1970-2000 avg.)","BHR",26,"UKMO"
"3879","May",3114.65576171875,"CDDs_worldclim (1970-2000 avg.)","BEN",26,"UKMO"
"3880","May",2967.58227539062,"CDDs_worldclim (1970-2000 avg.)","COG",26,"UKMO"
"3881","May",17576.4765625,"CDDs_worldclim (1970-2000 avg.)","COD",26,"UKMO"
"3882","May",30.1182880401611,"CDDs_worldclim (1970-2000 avg.)","BDI",26,"UKMO"
"3883","May",5300.37451171875,"CDDs_worldclim (1970-2000 avg.)","CMR",26,"UKMO"
"3884","May",64665.421875,"CDDs_worldclim (1970-2000 avg.)","TCD",26,"UKMO"
"3885","May",0,"CDDs_worldclim (1970-2000 avg.)","COM",26,"UKMO"
"3886","May",7820.16748046875,"CDDs_worldclim (1970-2000 avg.)","CAF",26,"UKMO"
"3887","May",0,"CDDs_worldclim (1970-2000 avg.)","CPV",26,"UKMO"
"3888","May",916.035583496094,"CDDs_worldclim (1970-2000 avg.)","DJI",26,"UKMO"
"3889","May",127.038619995117,"CDDs_worldclim (1970-2000 avg.)","GNQ",26,"UKMO"
"3890","May",3770.71337890625,"CDDs_worldclim (1970-2000 avg.)","ERI",26,"UKMO"
"3891","May",13673.859375,"CDDs_worldclim (1970-2000 avg.)","ETH",26,"UKMO"
"3892","May",438.202911376953,"CDDs_worldclim (1970-2000 avg.)","GMB",26,"UKMO"
"3893","May",2008.84753417969,"CDDs_worldclim (1970-2000 avg.)","GAB",26,"UKMO"
"3894","May",5055.8369140625,"CDDs_worldclim (1970-2000 avg.)","GHA",26,"UKMO"
"3895","May",6617.09033203125,"CDDs_worldclim (1970-2000 avg.)","GIN",26,"UKMO"
"3896","May",5236.43115234375,"CDDs_worldclim (1970-2000 avg.)","CIV",26,"UKMO"
"3897","May",6323.2705078125,"CDDs_worldclim (1970-2000 avg.)","KEN",26,"UKMO"
"3898","May",1196.7919921875,"CDDs_worldclim (1970-2000 avg.)","LBR",26,"UKMO"
"3899","May",3948.94653320312,"CDDs_worldclim (1970-2000 avg.)","MDG",26,"UKMO"
"3900","May",64141.234375,"CDDs_worldclim (1970-2000 avg.)","MLI",26,"UKMO"
"3901","May",50518.28125,"CDDs_worldclim (1970-2000 avg.)","MRT",26,"UKMO"
"3902","May",0,"CDDs_worldclim (1970-2000 avg.)","MLT",26,"UKMO"
"3903","May",4254.83154296875,"CDDs_worldclim (1970-2000 avg.)","MOZ",26,"UKMO"
"3904","May",168.117111206055,"CDDs_worldclim (1970-2000 avg.)","MWI",26,"UKMO"
"3905","May",64568.50390625,"CDDs_worldclim (1970-2000 avg.)","NER",26,"UKMO"
"3906","May",0,"CDDs_worldclim (1970-2000 avg.)","MYT",26,"UKMO"
"3907","May",0,"CDDs_worldclim (1970-2000 avg.)","ATF",26,"UKMO"
"3908","May",26990.697265625,"CDDs_worldclim (1970-2000 avg.)","NGA",26,"UKMO"
"3909","May",1115.74157714844,"CDDs_worldclim (1970-2000 avg.)","GNB",26,"UKMO"
"3910","May",0.460562437772751,"CDDs_worldclim (1970-2000 avg.)","RWA",26,"UKMO"
"3911","May",0,"CDDs_worldclim (1970-2000 avg.)","SYC",26,"UKMO"
"3912","May",171.032592773438,"CDDs_worldclim (1970-2000 avg.)","ZAF",26,"UKMO"
"3913","May",0,"CDDs_worldclim (1970-2000 avg.)","LSO",26,"UKMO"
"3914","May",2170.65600585938,"CDDs_worldclim (1970-2000 avg.)","BWA",26,"UKMO"
"3915","May",9608.87890625,"CDDs_worldclim (1970-2000 avg.)","SEN",26,"UKMO"
"3916","May",1333.40356445312,"CDDs_worldclim (1970-2000 avg.)","SLE",26,"UKMO"
"3917","May",13377.4990234375,"CDDs_worldclim (1970-2000 avg.)","SOM",26,"UKMO"
"3918","May",105231.6875,"CDDs_worldclim (1970-2000 avg.)","SDN",26,"UKMO"
"3919","May",1123.95812988281,"CDDs_worldclim (1970-2000 avg.)","TGO",26,"UKMO"
"3920","May",0,"CDDs_worldclim (1970-2000 avg.)","STP",26,"UKMO"
"3921","May",2645.91040039062,"CDDs_worldclim (1970-2000 avg.)","TZA",26,"UKMO"
"3922","May",818.178771972656,"CDDs_worldclim (1970-2000 avg.)","UGA",26,"UKMO"
"3923","May",12450.8603515625,"CDDs_worldclim (1970-2000 avg.)","BFA",26,"UKMO"
"3924","May",1383.29626464844,"CDDs_worldclim (1970-2000 avg.)","NAM",26,"UKMO"
"3925","May",17.1754131317139,"CDDs_worldclim (1970-2000 avg.)","SWZ",26,"UKMO"
"3926","May",1869.16198730469,"CDDs_worldclim (1970-2000 avg.)","ZMB",26,"UKMO"
"3927","May",648.154968261719,"CDDs_worldclim (1970-2000 avg.)","ZWE",26,"UKMO"
"3928","Jun",2908.03784179688,"CDDs_worldclim (1970-2000 avg.)","AGO",26,"UKMO"
"3929","Jun",0,"CDDs_worldclim (1970-2000 avg.)","BHR",26,"UKMO"
"3930","Jun",1737.43542480469,"CDDs_worldclim (1970-2000 avg.)","BEN",26,"UKMO"
"3931","Jun",1791.07629394531,"CDDs_worldclim (1970-2000 avg.)","COG",26,"UKMO"
"3932","Jun",14583.8056640625,"CDDs_worldclim (1970-2000 avg.)","COD",26,"UKMO"
"3933","Jun",34.9851608276367,"CDDs_worldclim (1970-2000 avg.)","BDI",26,"UKMO"
"3934","Jun",3133.5654296875,"CDDs_worldclim (1970-2000 avg.)","CMR",26,"UKMO"
"3935","Jun",59964.61328125,"CDDs_worldclim (1970-2000 avg.)","TCD",26,"UKMO"
"3936","Jun",0,"CDDs_worldclim (1970-2000 avg.)","COM",26,"UKMO"
"3937","Jun",5032.90673828125,"CDDs_worldclim (1970-2000 avg.)","CAF",26,"UKMO"
"3938","Jun",0,"CDDs_worldclim (1970-2000 avg.)","CPV",26,"UKMO"
"3939","Jun",1353.05029296875,"CDDs_worldclim (1970-2000 avg.)","DJI",26,"UKMO"
"3940","Jun",46.956615447998,"CDDs_worldclim (1970-2000 avg.)","GNQ",26,"UKMO"
"3941","Jun",4087.69750976562,"CDDs_worldclim (1970-2000 avg.)","ERI",26,"UKMO"
"3942","Jun",13202.03125,"CDDs_worldclim (1970-2000 avg.)","ETH",26,"UKMO"
"3943","Jun",334.126739501953,"CDDs_worldclim (1970-2000 avg.)","GMB",26,"UKMO"
"3944","Jun",743.699157714844,"CDDs_worldclim (1970-2000 avg.)","GAB",26,"UKMO"
"3945","Jun",2715.71533203125,"CDDs_worldclim (1970-2000 avg.)","GHA",26,"UKMO"
"3946","Jun",3686.2392578125,"CDDs_worldclim (1970-2000 avg.)","GIN",26,"UKMO"
"3947","Jun",2873.01708984375,"CDDs_worldclim (1970-2000 avg.)","CIV",26,"UKMO"
"3948","Jun",4677.63330078125,"CDDs_worldclim (1970-2000 avg.)","KEN",26,"UKMO"
"3949","Jun",819.439758300781,"CDDs_worldclim (1970-2000 avg.)","LBR",26,"UKMO"
"3950","Jun",2334.18627929688,"CDDs_worldclim (1970-2000 avg.)","MDG",26,"UKMO"
"3951","Jun",62231.9296875,"CDDs_worldclim (1970-2000 avg.)","MLI",26,"UKMO"
"3952","Jun",61927.5,"CDDs_worldclim (1970-2000 avg.)","MRT",26,"UKMO"
"3953","Jun",0,"CDDs_worldclim (1970-2000 avg.)","MLT",26,"UKMO"
"3954","Jun",1728.95666503906,"CDDs_worldclim (1970-2000 avg.)","MOZ",26,"UKMO"
"3955","Jun",17.2194290161133,"CDDs_worldclim (1970-2000 avg.)","MWI",26,"UKMO"
"3956","Jun",62380.9921875,"CDDs_worldclim (1970-2000 avg.)","NER",26,"UKMO"
"3957","Jun",0,"CDDs_worldclim (1970-2000 avg.)","MYT",26,"UKMO"
"3958","Jun",0,"CDDs_worldclim (1970-2000 avg.)","ATF",26,"UKMO"
"3959","Jun",16849.287109375,"CDDs_worldclim (1970-2000 avg.)","NGA",26,"UKMO"
"3960","Jun",732.753051757812,"CDDs_worldclim (1970-2000 avg.)","GNB",26,"UKMO"
"3961","Jun",3.69294762611389,"CDDs_worldclim (1970-2000 avg.)","RWA",26,"UKMO"
"3962","Jun",0,"CDDs_worldclim (1970-2000 avg.)","SYC",26,"UKMO"
"3963","Jun",6.30792140960693,"CDDs_worldclim (1970-2000 avg.)","ZAF",26,"UKMO"
"3964","Jun",0,"CDDs_worldclim (1970-2000 avg.)","LSO",26,"UKMO"
"3965","Jun",429.90869140625,"CDDs_worldclim (1970-2000 avg.)","BWA",26,"UKMO"
"3966","Jun",7631.5654296875,"CDDs_worldclim (1970-2000 avg.)","SEN",26,"UKMO"
"3967","Jun",828.863098144531,"CDDs_worldclim (1970-2000 avg.)","SLE",26,"UKMO"
"3968","Jun",11776.25390625,"CDDs_worldclim (1970-2000 avg.)","SOM",26,"UKMO"
"3969","Jun",99139.140625,"CDDs_worldclim (1970-2000 avg.)","SDN",26,"UKMO"
"3970","Jun",612.238159179688,"CDDs_worldclim (1970-2000 avg.)","TGO",26,"UKMO"
"3971","Jun",0,"CDDs_worldclim (1970-2000 avg.)","STP",26,"UKMO"
"3972","Jun",2239.06005859375,"CDDs_worldclim (1970-2000 avg.)","TZA",26,"UKMO"
"3973","Jun",667.648254394531,"CDDs_worldclim (1970-2000 avg.)","UGA",26,"UKMO"
"3974","Jun",8628.845703125,"CDDs_worldclim (1970-2000 avg.)","BFA",26,"UKMO"
"3975","Jun",111.039779663086,"CDDs_worldclim (1970-2000 avg.)","NAM",26,"UKMO"
"3976","Jun",0.0358726792037487,"CDDs_worldclim (1970-2000 avg.)","SWZ",26,"UKMO"
"3977","Jun",502.000946044922,"CDDs_worldclim (1970-2000 avg.)","ZMB",26,"UKMO"
"3978","Jun",94.9130477905273,"CDDs_worldclim (1970-2000 avg.)","ZWE",26,"UKMO"
"3979","Jul",2742.80737304688,"CDDs_worldclim (1970-2000 avg.)","AGO",26,"UKMO"
"3980","Jul",0,"CDDs_worldclim (1970-2000 avg.)","BHR",26,"UKMO"
"3981","Jul",885.567138671875,"CDDs_worldclim (1970-2000 avg.)","BEN",26,"UKMO"
"3982","Jul",1288.25549316406,"CDDs_worldclim (1970-2000 avg.)","COG",26,"UKMO"
"3983","Jul",12195.005859375,"CDDs_worldclim (1970-2000 avg.)","COD",26,"UKMO"
"3984","Jul",46.9441757202148,"CDDs_worldclim (1970-2000 avg.)","BDI",26,"UKMO"
"3985","Jul",1424.5751953125,"CDDs_worldclim (1970-2000 avg.)","CMR",26,"UKMO"
"3986","Jul",44430.71875,"CDDs_worldclim (1970-2000 avg.)","TCD",26,"UKMO"
"3987","Jul",0,"CDDs_worldclim (1970-2000 avg.)","COM",26,"UKMO"
"3988","Jul",3172.47119140625,"CDDs_worldclim (1970-2000 avg.)","CAF",26,"UKMO"
"3989","Jul",0,"CDDs_worldclim (1970-2000 avg.)","CPV",26,"UKMO"
"3990","Jul",1369.72729492188,"CDDs_worldclim (1970-2000 avg.)","DJI",26,"UKMO"
