"","ISO3",".id","id","continent","scenario","kwh","Country.x","Value","through_grid","through_mg","share_grid","share_mg","Country.y","Total_gen","Nuclear","Fossil","RES","Hydro","Non_hydro_res","Geothermal","VRES","Tidal","Solar","Wind","Biomass_waste","share_fossil","share_res","share_biomass","share_nuclear","ef","co2"
"42","BWA",2,"SSP245","Africa","kwh_S2",168345376,"Botswana",1285.587,799236,3986.40283203125,0.995036987491913,0.00496301250808723,"        Botswana",2.841,0,2.839,0.002,0,0.002,0,0.002,0,0.002,0,0,0.999296022527279,0.000703977472720873,0,0,1285.587,144791137678564
"43","BWA",3,"SSP370","Africa","kwh_S0",67105508,"Botswana",1285.587,799236,3986.40283203125,0.995036987491913,0.00496301250808723,"        Botswana",2.841,0,2.839,0.002,0,0.002,0,0.002,0,0.002,0,0,0.999296022527279,0.000703977472720873,0,0,1285.587,17171375571575.1
"44","BWA",3,"SSP370","Africa","kwh_S1",87384448,"Botswana",1285.587,799236,3986.40283203125,0.995036987491913,0.00496301250808723,"        Botswana",2.841,0,2.839,0.002,0,0.002,0,0.002,0,0.002,0,0,0.999296022527279,0.000703977472720873,0,0,1285.587,77752986642727.9
"45","BWA",3,"SSP370","Africa","kwh_S2",169710304,"Botswana",1285.587,799236,3986.40283203125,0.995036987491913,0.00496301250808723,"        Botswana",2.841,0,2.839,0.002,0,0.002,0,0.002,0,0.002,0,0,0.999296022527279,0.000703977472720873,0,0,1285.587,145654094066995
"46","CAF",1,"Baseline","Africa","kwh_S0",44486072,NA,NA,2389497.75,899097.4375,0.726601364340165,0.273398635659835,"        Central African Republic",0.1514,0,0.001,0.1504,0.15,4e-04,0,4e-04,0,4e-04,0,0,0.00660501981505945,0.993394980184941,0,0,9288.68947154047,16656954248249.6
"47","CAF",1,"Baseline","Africa","kwh_S1",196418752,NA,NA,2389497.75,899097.4375,0.726601364340165,0.273398635659835,"        Central African Republic",0.1514,0,0.001,0.1504,0.15,4e-04,0,4e-04,0,4e-04,0,0,0.00660501981505945,0.993394980184941,0,0,9288.68947154047,69086862858265.3
"48","CAF",1,"Baseline","Africa","kwh_S2",433990016,NA,NA,2389497.75,899097.4375,0.726601364340165,0.273398635659835,"        Central African Republic",0.1514,0,0.001,0.1504,0.15,4e-04,0,4e-04,0,4e-04,0,0,0.00660501981505945,0.993394980184941,0,0,9288.68947154047,130370599089827
"49","CAF",2,"SSP245","Africa","kwh_S0",46627372,NA,NA,2389497.75,899097.4375,0.726601364340165,0.273398635659835,"        Central African Republic",0.1514,0,0.001,0.1504,0.15,4e-04,0,4e-04,0,4e-04,0,0,0.00660501981505945,0.993394980184941,0,0,9288.68947154047,17132764640111.6
"50","CAF",2,"SSP245","Africa","kwh_S1",204525808,NA,NA,2389497.75,899097.4375,0.726601364340165,0.273398635659835,"        Central African Republic",0.1514,0,0.001,0.1504,0.15,4e-04,0,4e-04,0,4e-04,0,0,0.00660501981505945,0.993394980184941,0,0,9288.68947154047,77319080931814.2
"51","CAF",2,"SSP245","Africa","kwh_S2",453118048,NA,NA,2389497.75,899097.4375,0.726601364340165,0.273398635659835,"        Central African Republic",0.1514,0,0.001,0.1504,0.15,4e-04,0,4e-04,0,4e-04,0,0,0.00660501981505945,0.993394980184941,0,0,9288.68947154047,144791137678564
"52","CAF",3,"SSP370","Africa","kwh_S0",46934244,NA,NA,2389497.75,899097.4375,0.726601364340165,0.273398635659835,"        Central African Republic",0.1514,0,0.001,0.1504,0.15,4e-04,0,4e-04,0,4e-04,0,0,0.00660501981505945,0.993394980184941,0,0,9288.68947154047,17171375571575.1
"53","CAF",3,"SSP370","Africa","kwh_S1",206305344,NA,NA,2389497.75,899097.4375,0.726601364340165,0.273398635659835,"        Central African Republic",0.1514,0,0.001,0.1504,0.15,4e-04,0,4e-04,0,4e-04,0,0,0.00660501981505945,0.993394980184941,0,0,9288.68947154047,77752986642727.9
"54","CAF",3,"SSP370","Africa","kwh_S2",456987040,NA,NA,2389497.75,899097.4375,0.726601364340165,0.273398635659835,"        Central African Republic",0.1514,0,0.001,0.1504,0.15,4e-04,0,4e-04,0,4e-04,0,0,0.00660501981505945,0.993394980184941,0,0,9288.68947154047,145654094066995
"55","CIV",1,"Baseline","Africa","kwh_S0",151767136,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,16656954248249.6
"56","CIV",1,"Baseline","Africa","kwh_S1",276015712,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,69086862858265.3
"57","CIV",1,"Baseline","Africa","kwh_S2",645414080,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,130370599089827
"58","CIV",2,"SSP245","Africa","kwh_S0",186881968,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,17132764640111.6
"59","CIV",2,"SSP245","Africa","kwh_S1",303258656,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,77319080931814.2
"60","CIV",2,"SSP245","Africa","kwh_S2",711663552,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,144791137678564
"61","CIV",3,"SSP370","Africa","kwh_S0",190262592,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,17171375571575.1
"62","CIV",3,"SSP370","Africa","kwh_S1",306507136,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,77752986642727.9
"63","CIV",3,"SSP370","Africa","kwh_S2",719545408,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,145654094066995
"64","CMR",1,"Baseline","Africa","kwh_S0",233713872,"Cameroon",171.196,10324976,158506.65625,0.984880343541609,0.015119656458391,"        Cameroon",8.322,0,3.749,4.573,4.554,0.019,0,0.016,0,0.016,0,0.003,0.450492670031243,0.549507329968758,0.000360490266762797,0,171.196,16656954248249.6
"65","CMR",1,"Baseline","Africa","kwh_S1",1222994816,"Cameroon",171.196,10324976,158506.65625,0.984880343541609,0.015119656458391,"        Cameroon",8.322,0,3.749,4.573,4.554,0.019,0,0.016,0,0.016,0,0.003,0.450492670031243,0.549507329968758,0.000360490266762797,0,171.196,69086862858265.3
"66","CMR",1,"Baseline","Africa","kwh_S2",2175543552,"Cameroon",171.196,10324976,158506.65625,0.984880343541609,0.015119656458391,"        Cameroon",8.322,0,3.749,4.573,4.554,0.019,0,0.016,0,0.016,0,0.003,0.450492670031243,0.549507329968758,0.000360490266762797,0,171.196,130370599089827
"67","CMR",2,"SSP245","Africa","kwh_S0",252112432,"Cameroon",171.196,10324976,158506.65625,0.984880343541609,0.015119656458391,"        Cameroon",8.322,0,3.749,4.573,4.554,0.019,0,0.016,0,0.016,0,0.003,0.450492670031243,0.549507329968758,0.000360490266762797,0,171.196,17132764640111.6
"68","CMR",2,"SSP245","Africa","kwh_S1",1637979264,"Cameroon",171.196,10324976,158506.65625,0.984880343541609,0.015119656458391,"        Cameroon",8.322,0,3.749,4.573,4.554,0.019,0,0.016,0,0.016,0,0.003,0.450492670031243,0.549507329968758,0.000360490266762797,0,171.196,77319080931814.2
"69","CMR",2,"SSP245","Africa","kwh_S2",2673059584,"Cameroon",171.196,10324976,158506.65625,0.984880343541609,0.015119656458391,"        Cameroon",8.322,0,3.749,4.573,4.554,0.019,0,0.016,0,0.016,0,0.003,0.450492670031243,0.549507329968758,0.000360490266762797,0,171.196,144791137678564
"70","CMR",3,"SSP370","Africa","kwh_S0",254988224,"Cameroon",171.196,10324976,158506.65625,0.984880343541609,0.015119656458391,"        Cameroon",8.322,0,3.749,4.573,4.554,0.019,0,0.016,0,0.016,0,0.003,0.450492670031243,0.549507329968758,0.000360490266762797,0,171.196,17171375571575.1
"71","CMR",3,"SSP370","Africa","kwh_S1",1708979456,"Cameroon",171.196,10324976,158506.65625,0.984880343541609,0.015119656458391,"        Cameroon",8.322,0,3.749,4.573,4.554,0.019,0,0.016,0,0.016,0,0.003,0.450492670031243,0.549507329968758,0.000360490266762797,0,171.196,77752986642727.9
"72","CMR",3,"SSP370","Africa","kwh_S2",2752472064,"Cameroon",171.196,10324976,158506.65625,0.984880343541609,0.015119656458391,"        Cameroon",8.322,0,3.749,4.573,4.554,0.019,0,0.016,0,0.016,0,0.003,0.450492670031243,0.549507329968758,0.000360490266762797,0,171.196,145654094066995
"73","COD",1,"Baseline","Africa","kwh_S0",901538240,"Democratic Republic of Congo",1.336,41902668,7723038,0.844374244267678,0.155625755732321,"        Congo-Kinshasa",9.425,0,0.011,9.414,9.387,0.027,0,0.007,0,0.007,0,0.02,0.00116710875331565,0.998832891246684,0.00212201591511936,0,1.336,16656954248249.6
"74","COD",1,"Baseline","Africa","kwh_S1",3535458816,"Democratic Republic of Congo",1.336,41902668,7723038,0.844374244267678,0.155625755732321,"        Congo-Kinshasa",9.425,0,0.011,9.414,9.387,0.027,0,0.007,0,0.007,0,0.02,0.00116710875331565,0.998832891246684,0.00212201591511936,0,1.336,69086862858265.3
"75","COD",1,"Baseline","Africa","kwh_S2",7772449280,"Democratic Republic of Congo",1.336,41902668,7723038,0.844374244267678,0.155625755732321,"        Congo-Kinshasa",9.425,0,0.011,9.414,9.387,0.027,0,0.007,0,0.007,0,0.02,0.00116710875331565,0.998832891246684,0.00212201591511936,0,1.336,130370599089827
"76","COD",2,"SSP245","Africa","kwh_S0",944661376,"Democratic Republic of Congo",1.336,41902668,7723038,0.844374244267678,0.155625755732321,"        Congo-Kinshasa",9.425,0,0.011,9.414,9.387,0.027,0,0.007,0,0.007,0,0.02,0.00116710875331565,0.998832891246684,0.00212201591511936,0,1.336,17132764640111.6
"77","COD",2,"SSP245","Africa","kwh_S1",3574572800,"Democratic Republic of Congo",1.336,41902668,7723038,0.844374244267678,0.155625755732321,"        Congo-Kinshasa",9.425,0,0.011,9.414,9.387,0.027,0,0.007,0,0.007,0,0.02,0.00116710875331565,0.998832891246684,0.00212201591511936,0,1.336,77319080931814.2
"78","COD",2,"SSP245","Africa","kwh_S2",8089102336,"Democratic Republic of Congo",1.336,41902668,7723038,0.844374244267678,0.155625755732321,"        Congo-Kinshasa",9.425,0,0.011,9.414,9.387,0.027,0,0.007,0,0.007,0,0.02,0.00116710875331565,0.998832891246684,0.00212201591511936,0,1.336,144791137678564
"79","COD",3,"SSP370","Africa","kwh_S0",950083968,"Democratic Republic of Congo",1.336,41902668,7723038,0.844374244267678,0.155625755732321,"        Congo-Kinshasa",9.425,0,0.011,9.414,9.387,0.027,0,0.007,0,0.007,0,0.02,0.00116710875331565,0.998832891246684,0.00212201591511936,0,1.336,17171375571575.1
"80","COD",3,"SSP370","Africa","kwh_S1",3605162496,"Democratic Republic of Congo",1.336,41902668,7723038,0.844374244267678,0.155625755732321,"        Congo-Kinshasa",9.425,0,0.011,9.414,9.387,0.027,0,0.007,0,0.007,0,0.02,0.00116710875331565,0.998832891246684,0.00212201591511936,0,1.336,77752986642727.9
"81","COD",3,"SSP370","Africa","kwh_S2",8153162752,"Democratic Republic of Congo",1.336,41902668,7723038,0.844374244267678,0.155625755732321,"        Congo-Kinshasa",9.425,0,0.011,9.414,9.387,0.027,0,0.007,0,0.007,0,0.02,0.00116710875331565,0.998832891246684,0.00212201591511936,0,1.336,145654094066995
"82","COG",1,"Baseline","Africa","kwh_S0",26510614,"Congo",273.919,1606644.25,4433.240234375,0.997248276224299,0.00275172377570123,"        Congo-Brazzaville",3.3,0,2.108,1.192,1.191,0.001,0,0.001,0,0.001,0,0,0.638787878787879,0.361212121212121,0,0,273.919,16656954248249.6
"83","COG",1,"Baseline","Africa","kwh_S1",45340340,"Congo",273.919,1606644.25,4433.240234375,0.997248276224299,0.00275172377570123,"        Congo-Brazzaville",3.3,0,2.108,1.192,1.191,0.001,0,0.001,0,0.001,0,0,0.638787878787879,0.361212121212121,0,0,273.919,69086862858265.3
